Compound ID,SMILES,mw,logp,hbd,hba,tpsa,rotb,rings,heavy,qed,n_stereo,conformer_ok
cpd_505000,CCN1CCN(C(=O)CNC(=O)c2ccc(Br)s2)CC1,359.030309916,1.4045000000000005,1,4,52.65,4,2,20,0.8834437636931413,0,True
cpd_600000,Cn1c(=O)n(C)c2nc(CCCc3ccccc3)nn2c1=O,299.138224784,0.3019999999999994,0,4,74.19,4,3,22,0.6943701499223667,0,True
cpd_495000,CC(=O)N1CCC(Oc2cc(C(=O)N3CCCCC3)ccc2C)CC1,344.209992756,3.0108200000000016,0,3,49.85,3,3,25,0.8468280922017065,0,True
cpd_485000,O=C(c1ccco1)N1CCN(Cc2ccccc2C(F)(F)F)CC1,338.124212444,3.256400000000002,0,3,36.690000000000005,3,3,24,0.8619538580831738,0,True
cpd_185000,CC1CN(C(=O)N2CCOCC2)C(C)(C)C1,226.168127944,1.5589999999999997,0,2,32.78,0,2,16,0.6277023652028714,0,True
cpd_590000,CCN1CCN(C(=O)c2nn(-c3ccccc3)c(=O)c3ccccc23)CC1,362.174275944,2.1633999999999993,0,4,58.44,3,4,27,0.7164811532162427,0,True
cpd_85000,COc1ccccc1C(=O)N1CCN(C(=O)c2ccc(Cl)cc2)CC1,358.108420148,2.9468000000000014,0,3,49.85,3,3,25,0.8472246831209462,0,True
cpd_100000,CN(C(=O)Cn1nc(C(F)(F)F)ccc1=O)c1ccccc1,311.08816128399997,1.9250999999999998,0,3,55.2,3,2,22,0.8700904687492622,0,True
cpd_110000,CN(C(=O)Cn1cc(C(F)(F)F)cnc1=O)c1ccccc1,311.08816128399997,1.9250999999999994,0,3,55.2,3,2,22,0.8700904687492622,0,True
cpd_400000,CNC(=O)N1CCN(S(=O)(=O)c2ccc(C)cc2)CC1,297.11471246800005,0.6407199999999995,1,3,69.72,2,2,20,0.870732063665845,0,True
cpd_555000,CC(C)(C)n1c(=O)n(CC(=O)N2CCC3(CC2)OCCO3)c2ccccc21,373.200156344,1.9235,0,4,65.7,2,4,27,0.8067920875718793,0,True
cpd_490000,O=C1CCN(S(=O)(=O)c2cc(Cl)ccc2F)CCN1,306.02411914400005,0.9897000000000002,1,3,66.48,2,2,19,0.8858752628552679,0,True
cpd_235000,CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)N1CCOCC1,284.173607248,1.2447,0,4,59.08,1,2,20,0.726787966389685,1,True
cpd_550000,CC(C)(C)OC(=O)N1CCC[C@@H]1C(=O)N1CCOCC1,284.173607248,1.2447,0,4,59.08,1,2,20,0.726787966389685,1,True
cpd_305000,CCOc1ccc2c(c1)N(C(C)C(=O)N1CCOCC1)C(=O)CO2,334.152871804,1.0579999999999996,0,5,68.31,4,3,24,0.8234717179532685,0,True
cpd_175000,O=C(c1ccsc1Cl)N1CCN(c2ccccc2Cl)CC1,340.020389428,4.017300000000002,0,3,23.550000000000004,2,3,21,0.8237926570212614,0,True
cpd_395000,O=C(c1cnc2ccccn2c1=O)N1CCN(c2cccc(Cl)c2)CC1,368.104003464,2.3103000000000007,0,4,57.92000000000001,2,4,26,0.6961861911232955,0,True
cpd_630000,O=C(C1CCCO1)N1CCN(c2ccccc2)CC1,260.15247788,1.5141999999999998,0,3,32.78,2,3,19,0.807896740620889,0,True
cpd_510000,CN1CC(Cc2ccccc2)N(C2CCCC(=O)N2)CC1=O,301.179026976,0.9978999999999998,1,3,52.65,3,3,22,0.9059623052700535,0,True
cpd_500000,CN1CCN(C(=O)CC(NC(=O)C(F)(F)F)c2cccs2)CC1,349.107182476,1.6318,1,4,52.65,4,2,23,0.8990165555871665,0,True
cpd_140000,CC(=O)N1CCN(S(=O)(=O)c2ccc3nsnc3c2)CC1,326.050732308,0.5440999999999998,0,6,83.47000000000001,2,3,21,0.804348778133259,0,True
cpd_275000,O=C(c1ccco1)N1CCN(C(=O)c2ccccc2F)CC1,302.10667056000005,2.0169,0,3,53.760000000000005,2,3,22,0.8525606039440285,0,True
cpd_160000,Cc1nc2ccccn2c1CC(=O)N1CCOCC1,259.132076784,1.0440200000000002,0,3,46.84,2,3,19,0.8094266931889478,0,True
cpd_425000,O=C(CCS(=O)(=O)c1ccc(Cl)c(Cl)c1)N1CCOCC1,351.00988432,2.016,0,4,63.68000000000001,4,2,21,0.8317578807225232,0,True
cpd_185000,N#CCC(=O)N1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1,343.09906240400005,1.5863799999999997,0,4,81.47999999999999,3,3,24,0.8472924140455725,0,True
cpd_260000,Cc1cc(C)n(C(=O)c2c(C)n(C)n(-c3ccccc3)c2=O)n1,310.142975816,1.98626,0,3,61.82,2,3,23,0.7269790267421997,0,True
cpd_200000,Cn1c(=O)c2ncn(CCCc3ccccc3)c2n(C)c1=O,298.142975816,1.0665000000000002,0,3,61.82,4,3,22,0.7235331851754087,0,True
cpd_290000,Cn1c(=O)c2c(ncn2CCCc2ccccc2)n(C)c1=O,298.142975816,1.0664999999999998,0,3,61.82,4,3,22,0.7235331851754087,0,True
cpd_445000,Cn1c(=O)n(C)c2c(=O)n(CCCc3ccccc3)cnc21,298.142975816,1.0664999999999991,0,3,61.82,4,3,22,0.7235331851754087,0,True
cpd_580000,Cn1c(=O)c2cnn(CCCc3ccccc3)c2n(C)c1=O,298.142975816,1.0664999999999998,0,3,61.82,4,3,22,0.7235331851754087,0,True
cpd_175000,CC(C)N1CCN(C(=O)CCN2C(=O)c3ccccc3S2(=O)=O)CC1,365.14092721599997,0.7737999999999998,0,5,78.0,4,3,25,0.7877266132205721,0,True
cpd_440000,CN1CCC(N(C)C(=O)CCN2C(=O)c3ccccc3S2(=O)=O)CC1,365.14092721599997,0.7738000000000003,0,5,78.0,4,3,25,0.7877266132205721,0,True
cpd_540000,Cc1ccc(S(=O)(=O)N2CC(C)N(C(=O)N(C)C)C2=O)cc1,325.109627088,1.49142,0,4,78.0,2,2,22,0.8251740224601162,0,True
cpd_120000,COc1ccc(S(=O)(=O)N2CCN(C)CC2c2ccccc2)cc1,346.135113564,2.3726000000000003,0,4,49.85000000000001,4,3,24,0.8528172292332347,0,True
cpd_275000,O=C(c1ccccc1F)N(Cc1ccccc1)C1CCS(=O)(=O)C1,347.09914265599997,2.6552000000000007,0,3,54.45,4,3,24,0.8543556358586453,0,True
cpd_395000,O=C(c1ccc(F)cc1)N(Cc1ccccc1)C1CCS(=O)(=O)C1,347.09914265599997,2.6552000000000007,0,3,54.45,4,3,24,0.8543556358586453,0,True
cpd_255000,COc1ccc2c(c1)N(C(=O)CCC(=O)N1CCOCC1)CCO2,334.152871804,1.0595999999999999,0,5,68.31,4,3,24,0.8235206890477832,0,True
cpd_465000,COc1ccc2c(c1)OCCN2C(=O)CCC(=O)N1CCOCC1,334.152871804,1.0595999999999997,0,5,68.31,4,3,24,0.8235206890477832,0,True
cpd_155000,CC(=O)NC(C(=O)N1CCN(C)CC1)c1ccc(F)cc1,293.15395509999996,0.7768999999999997,1,3,52.650000000000006,3,2,21,0.8957261405784991,0,True
cpd_375000,CC(=O)NC(C(=O)N1CCN(C)CC1)c1cccc(F)c1,293.15395509999996,0.7768999999999999,1,3,52.650000000000006,3,2,21,0.8957261405784991,0,True
cpd_45000,COc1ccc2c(c1)OC(C)CN2C(=O)CCC(=O)N1CCOCC1,348.16852186799997,1.4480999999999995,0,5,68.31,4,3,25,0.8237551242814047,0,True
cpd_260000,COc1ccc2c(c1)N(C(=O)CCC(=O)N1CCOCC1)CC(C)O2,348.16852186799997,1.4481,0,5,68.31,4,3,25,0.8237551242814048,0,True
cpd_180000,CS(=O)(=O)c1cccc(C(=O)N2CCN(c3ccccc3F)CC2)c1,362.110041688,2.1916,0,4,57.690000000000005,3,3,25,0.8399148109379329,0,True
cpd_500000,Cc1ccnc(N2CCC(n3nnc4c3c(=O)n(C)c(=O)n4C)CC2)n1,356.17092188,-0.23137999999999947,0,7,103.73,2,4,26,0.6245010339564734,0,True
cpd_465000,Cn1nc(CN2CCN(c3ncccn3)CC2)c2ccccc2c1=O,336.16985925999995,1.0456999999999994,0,6,67.15,3,4,25,0.7120656633239347,0,True
cpd_210000,O=C(Cn1c(=O)oc2ccc(Cl)cc21)N1CCOCC1,296.056384576,1.1067,0,4,64.68,2,3,20,0.832497136027126,0,True
cpd_145000,CCn1cc(C(=O)OCC(=O)N2CCOCC2)c2ccccc2c1=O,344.13722174,1.0369999999999997,0,5,77.84,4,3,25,0.7745880528152168,0,True
cpd_205000,CCOC(=O)c1cn(CC(=O)N2CCOCC2)c2ccccc2c1=O,344.13722174,1.0370000000000001,0,5,77.84,4,3,25,0.7745880528152168,0,True
cpd_635000,CCOC(=O)c1cn(CC(=O)N2CCOCC2)c(=O)c2ccccc12,344.13722174,1.0370000000000004,0,5,77.84,4,3,25,0.7745880528152168,0,True
cpd_125000,O=C(c1cc(=O)n2cc(Cl)ccc2n1)N1CCCCCCC1,319.108754496,2.754200000000001,0,3,54.68,1,3,22,0.8118408678961488,0,True
cpd_45000,CC1(c2ccc(Cl)cc2)CC(=O)N(CC(=O)NCC(F)(F)F)C1,348.085240092,2.5084999999999997,1,2,49.410000000000004,4,2,23,0.9086130767635185,0,True
cpd_420000,CCN1CCCN(C(=O)CCN2C(=O)c3ccccc3S2(=O)=O)CC1,365.14092721599997,0.7753999999999996,0,5,78.0,4,3,25,0.7877861695707382,0,True
cpd_365000,COC(=O)c1ccc(CN2CCN(C(=O)C3CCCO3)CC2)cc1,332.173607248,1.2963999999999998,0,5,59.08,4,3,24,0.7779706845214162,0,True
cpd_555000,CC(=O)n1c(=O)n(CC(=O)N(C)C)c2ccccc21,261.11134134,0.5512999999999997,0,3,64.31,2,2,19,0.79273540187671,0,True
cpd_90000,CCOC(=O)c1nc2c(c(=O)n(C)c(=O)n2C)n1Cc1ccccc1,342.132805056,0.6586999999999998,0,5,88.12,4,3,25,0.6500369906438715,0,True
cpd_335000,Cc1ccc(S(=O)(=O)N2CCN(C(=O)NC(C)(C)C)CC2)cc1,339.16166266000005,1.8094199999999994,1,3,69.72,2,2,23,0.8932492446992695,0,True
cpd_95000,CCC(=O)N1CCc2cc(S(=O)(=O)N3CCC3)ccc21,294.103813436,1.3801,0,3,57.690000000000005,3,3,20,0.8460094049563308,0,True
cpd_130000,CCN1C(=O)Cc2cc(S(=O)(=O)N3CCCC3)ccc21,294.103813436,1.3801,0,3,57.690000000000005,3,3,20,0.8460094049563308,0,True
cpd_560000,CCN1C(=O)Cc2ccc(S(=O)(=O)N3CCCC3)cc21,294.103813436,1.3800999999999999,0,3,57.690000000000005,3,3,20,0.8460094049563308,0,True
cpd_110000,CCn1nc(C)c(S(=O)(=O)N2CCC3(CC2)OCCO3)c1C,329.140927216,1.0474400000000001,0,5,73.66000000000001,3,3,22,0.8285054272925223,0,True
cpd_355000,Cc1nc2c(c(=O)n(C)c(=O)n2C)n1CCOc1ccccc1,314.13789043599996,0.8211199999999996,0,4,71.05,4,3,23,0.7147068217274775,0,True
cpd_175000,CC1N(C(=O)N2CCOCC2)C(C)N1S(=O)(=O)c1ccc(Cl)cc1,373.0863048,1.7905000000000002,0,4,70.16,2,3,24,0.7920559473486156,0,True
cpd_115000,CCCc1nc2c(c(=O)n(C)c(=O)n2C)n1CC(=O)N1CC(C)OC(C)C1,377.206304344,0.022000000000001796,0,5,91.36,4,3,27,0.7492626258790147,0,True
cpd_525000,COc1ccc(C2=NN(CC(=O)N3CCOCC3)C(=O)CC2)cc1,331.153206152,0.8804999999999994,0,5,71.44,4,3,24,0.8210659635607738,0,True
cpd_120000,Cc1c(C(=O)N2CCCC2)c(S(=O)(=O)N2CCC(C)CC2)c(C)n1C,367.19296278800005,2.29854,0,3,62.620000000000005,3,3,25,0.8234396507430122,0,True
cpd_360000,Cc1nn(C(=O)c2c(F)cccc2F)c(=O)n1C,253.066282968,0.8569199999999999,0,3,56.89,1,2,18,0.7569070481542896,0,True
cpd_425000,Cc1c(N(C)C(=O)C2CCCCC2)c(=O)n(-c2ccccc2)n1C,327.19467704000004,3.0275200000000018,0,2,47.24,3,3,24,0.8697964589686983,0,True
cpd_600000,Cc1ccc(CN(CC(=O)N2CCC(C)CC2)S(C)(=O)=O)cc1,338.16641369199994,2.01512,0,3,57.690000000000005,5,2,23,0.8251450509019541,0,True
cpd_50000,CCN1C(=O)CCc2ccc(S(=O)(=O)N3CCCC3)cc21,308.1194635,1.7701999999999998,0,3,57.690000000000005,3,3,21,0.8548864728604689,0,True
cpd_480000,CCN1C(=O)CCc2cc(S(=O)(=O)N3CCCC3)ccc21,308.1194635,1.7702,0,3,57.690000000000005,3,3,21,0.8548864728604689,0,True
cpd_495000,CCC(=O)N1CCc2ccc(S(=O)(=O)N3CCCC3)cc21,308.1194635,1.7701999999999998,0,3,57.690000000000005,3,3,21,0.8548864728604689,0,True
cpd_5000,CC(=O)N1CCN(C(=O)COC(=O)c2c(C)cc(C)oc2=O)CC1,336.13213635999995,0.10414000000000057,0,6,97.13000000000002,3,2,24,0.7265946947823129,0,True
cpd_115000,CCC(=O)N1CCc2cc(S(=O)(=O)N3CCCC3C)ccc21,322.135113564,2.1587000000000005,0,3,57.690000000000005,3,3,22,0.8566781330327552,0,True
cpd_250000,CCC(=O)N1c2ccc(S(=O)(=O)N3CCCC3)cc2CC1C,322.135113564,2.1586999999999996,0,3,57.690000000000005,3,3,22,0.8566781330327552,0,True
cpd_525000,CCC1CCCN1S(=O)(=O)c1ccc2c(c1)CCN2C(C)=O,322.135113564,2.1587000000000005,0,3,57.690000000000005,3,3,22,0.8566781330327551,0,True
cpd_420000,CCOC(=O)C1CCN(S(=O)(=O)c2ccc(=O)n(C)c2)CC1,328.10929274,0.34909999999999997,0,5,85.68,4,2,22,0.744553015202789,0,True
cpd_90000,CN(Cc1ccccc1)C(=O)CS(=O)(=O)CCN1CCOCC1,340.14567824799997,0.39200000000000124,0,5,66.92,7,2,23,0.7183950810878698,0,True
cpd_35000,Cc1cc(C(=O)N2CCCC(c3ccc(F)cc3)C2)n(C)n1,301.15904048,2.8874200000000014,0,2,38.13,2,3,22,0.8552036248602323,0,True
cpd_120000,Brc1ccc2c(c1)C21OCCO1,225.962941564,2.0103999999999997,0,2,18.46,0,3,12,0.674438010541748,0,True
cpd_545000,CC(=O)N1CCN(C(=O)c2cc(S(=O)(=O)N3CCCC3)ccc2C)CC1,379.15657728,1.08382,0,4,78.0,3,3,26,0.7874608853651774,0,True
cpd_565000,CC(=O)N1CCN(C(=O)c2ccc(C)c(S(=O)(=O)N3CCCC3)c2)CC1,379.15657728,1.0838199999999998,0,4,78.0,3,3,26,0.7874608853651774,0,True
cpd_70000,Cc1ccc(S(=O)(=O)NC(C)C(=O)N2CCN(C)CC2)cc1,325.14601259600005,0.43582000000000076,1,4,69.72,4,2,22,0.8718166475175682,0,True
cpd_205000,CCCN(CCC)C(=O)Cn1c(=O)n(C)c(=O)c2c1ncn2C,321.1800895960001,0.0823000000000007,0,4,82.13,6,2,23,0.7544454565280221,0,True
cpd_395000,CCCN(CCC)C(=O)Cn1cnc2c(c1=O)n(C)c(=O)n2C,321.180089596,0.0823000000000007,0,4,82.13,6,2,23,0.7544454565280221,0,True
cpd_470000,CCCN(CCC)C(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,321.180089596,0.0823000000000007,0,4,82.13,6,2,23,0.7544454565280221,0,True
cpd_635000,CCCCN(CC)C(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,321.180089596,0.0823000000000007,0,4,82.13,6,2,23,0.7544454565280221,0,True
cpd_245000,CN(Cc1ccc(Cl)cc1)C(=O)c1cncc(Br)c1,337.982152784,3.769700000000002,0,2,33.2,3,2,19,0.8526201697551083,0,True
cpd_20000,NC(=O)CN1CCN(S(=O)(=O)c2ccc(F)cc2Cl)CC1,335.05066824000005,0.27070000000000016,1,4,83.71000000000001,4,2,21,0.8558033263133414,0,True
cpd_200000,NC(=O)CN1CCN(S(=O)(=O)c2c(F)cccc2Cl)CC1,335.05066824000005,0.27070000000000016,1,4,83.71000000000001,4,2,21,0.8558033263133414,0,True
cpd_235000,NC(=O)CN1CCN(S(=O)(=O)c2ccc(F)c(Cl)c2)CC1,335.05066824,0.27069999999999994,1,4,83.71000000000001,4,2,21,0.8558033263133414,0,True
cpd_285000,NC(=O)CN1CCN(S(=O)(=O)c2ccc(Cl)cc2F)CC1,335.05066824,0.27069999999999994,1,4,83.71000000000001,4,2,21,0.8558033263133414,0,True
cpd_350000,NC(=O)CN1CCN(S(=O)(=O)c2cc(Cl)ccc2F)CC1,335.05066824,0.2706999999999995,1,4,83.71000000000001,4,2,21,0.8558033263133414,0,True
cpd_630000,NC(=O)CN1CCN(S(=O)(=O)c2cc(F)ccc2Cl)CC1,335.05066824000005,0.27070000000000016,1,4,83.71000000000001,4,2,21,0.8558033263133414,0,True
cpd_605000,O=C1CN(C(=O)CCC(=O)N2CCOCC2)Cc2ccccc2N1,331.15320615200005,0.6063000000000001,1,4,78.95,3,3,24,0.8799316335843343,0,True
cpd_620000,CCN(CC)C(=O)C1CCC(=O)N(CCCN2CCOCC2)C1,325.236541852,0.8157000000000016,0,4,53.09,7,2,23,0.695221422730354,0,True
cpd_270000,COc1ccc(S(=O)(=O)CC2(C)N(C(C)=O)CCN2C(C)=O)cc1,354.124942804,0.8956999999999993,0,5,83.99000000000001,4,2,24,0.8019260667352378,0,True
cpd_590000,CCN1CCN(C(=O)C2CCCN(C(=O)Nc3ccccc3)C2)CC1,344.221226136,2.0946,1,3,55.89,3,3,25,0.9134871194228578,0,True
cpd_395000,O=C(Cn1c(O)c(C(F)(F)F)ccc1=O)N1CCOCC1,306.08274155600003,0.4315,1,4,71.77000000000001,2,2,21,0.8600192344026495,0,True
cpd_435000,CCC(C)N(C)C(=O)C1CCC(=O)N(CCCN2CCOCC2)C1,339.252191916,1.2042000000000013,0,4,53.09,7,2,24,0.6994458634086742,0,True
cpd_25000,CCC(=O)N1CCc2cc(S(=O)(=O)N3CCCCC3)ccc21,322.135113564,2.1603000000000003,0,3,57.690000000000005,3,3,22,0.8566924295329195,0,True
cpd_165000,CCC(=O)N1CCCc2cc(S(=O)(=O)N3CCCC3)ccc21,322.135113564,2.1602999999999994,0,3,57.690000000000005,3,3,22,0.8566924295329195,0,True
cpd_245000,CCN1C(=O)CCc2cc(S(=O)(=O)N3CCCCC3)ccc21,322.135113564,2.1603000000000003,0,3,57.690000000000005,3,3,22,0.8566924295329195,0,True
cpd_320000,CCC(=O)N1CCc2ccc(S(=O)(=O)N3CCCCC3)cc21,322.135113564,2.1603000000000003,0,3,57.690000000000005,3,3,22,0.8566924295329195,0,True
cpd_390000,CCC(=O)N1CCCc2ccc(S(=O)(=O)N3CCCC3)cc21,322.135113564,2.1603000000000003,0,3,57.690000000000005,3,3,22,0.8566924295329195,0,True
cpd_180000,Cc1ccc(N2CC(NC(=O)N3CCOCC3)CC2=O)c(C)c1,317.173941596,1.4505399999999995,1,3,61.88,2,3,23,0.8979132052393662,0,True
cpd_205000,Cc1cccc(N2CC(NC(=O)N3CCOCC3)CC2=O)c1C,317.173941596,1.4505399999999997,1,3,61.88,2,3,23,0.8979132052393662,0,True
cpd_585000,Cc1ccc(N2CC(NC(=O)N3CCOCC3)CC2=O)cc1C,317.173941596,1.4505399999999997,1,3,61.88,2,3,23,0.8979132052393662,0,True
cpd_30000,CCC(=O)N1CCc2cc(S(=O)(=O)N3CCCCC3C)ccc21,336.150763628,2.548800000000001,0,3,57.690000000000005,3,3,23,0.8521942467165387,0,True
cpd_160000,CCC1Cc2cc(S(=O)(=O)N3CCCCC3)ccc2N1C(C)=O,336.150763628,2.548800000000001,0,3,57.690000000000005,3,3,23,0.8521942467165387,0,True
cpd_185000,CCC1CCCCN1S(=O)(=O)c1ccc2c(c1)N(C(C)=O)CC2,336.150763628,2.548800000000001,0,3,57.690000000000005,3,3,23,0.8521942467165385,0,True
cpd_310000,CC(=O)N1CCc2cc(S(=O)(=O)N(C)C3CCCCC3)ccc21,336.150763628,2.5488,0,3,57.690000000000005,3,3,23,0.8521942467165385,0,True
cpd_440000,CCN1C(=O)CCc2cc(S(=O)(=O)N3CCCCC3C)ccc21,336.150763628,2.548800000000001,0,3,57.690000000000005,3,3,23,0.8521942467165387,0,True
cpd_620000,CCC(=O)N1CCc2ccc(S(=O)(=O)N3CCCCC3C)cc21,336.150763628,2.548800000000001,0,3,57.690000000000005,3,3,23,0.8521942467165385,0,True
cpd_10000,CC1CCCCN1CC(=O)Nc1ccc2c(c1)c(=O)n(C)c(=O)n2C,344.18484062799996,1.0500999999999996,1,4,76.34,3,3,25,0.9029396364956334,0,True
cpd_35000,O=C(CN1CCN(Cc2ccc3c(c2)OCC3)CC1)NCC(F)(F)F,357.16641160399996,1.4175999999999995,1,4,44.81,5,3,25,0.8657947771161031,0,True
cpd_380000,O=C(CN1CCN(Cc2ccc3c(c2)CCO3)CC1)NCC(F)(F)F,357.16641160399996,1.4175999999999995,1,4,44.81,5,3,25,0.8657947771161031,0,True
cpd_50000,CCOC(=O)N1CCN(C(=O)c2cn(C)nc2-c2ccccc2)CC1,342.16919056399996,2.0014000000000003,0,4,67.67,3,3,25,0.8555608794438985,0,True
cpd_30000,Cc1cc(-n2nc(C)c3ccccc3c2=O)ccc1CN1CCOCC1,349.179026976,2.834740000000001,0,4,47.36,3,4,26,0.7294867145537491,0,True
cpd_215000,Cc1ccc(-n2c(CN3CCOCC3)nc3ccccc3c2=O)cc1C,349.179026976,2.834740000000001,0,4,47.36,3,4,26,0.7294867145537491,0,True
cpd_385000,Cc1ccc(-n2c(C)nc3ccccc3c2=O)cc1CN1CCOCC1,349.179026976,2.834740000000001,0,4,47.36,3,4,26,0.7294867145537491,0,True
cpd_400000,Cc1ccc(-n2nc(C)c3ccccc3c2=O)cc1CN1CCOCC1,349.179026976,2.834740000000001,0,4,47.36,3,4,26,0.7294867145537491,0,True
cpd_540000,O=c1c2cnn(-c3ccccc3)c2ncn1CCN1CCOCC1,325.153874848,0.9143999999999997,0,5,65.18,4,4,24,0.7134290188762699,0,True
cpd_425000,O=C1CCCC(C(=O)N2CCN(Cc3ccccc3)CC2)C1,300.183778008,2.0901,0,3,40.620000000000005,3,3,22,0.8580413834748188,0,True
cpd_130000,CS(=O)(=O)N1CCCC1C(=O)Nc1ccc(Br)cc1,345.99867544,1.8115999999999994,1,3,66.48,3,2,19,0.906980645602003,0,True
cpd_325000,CS(=O)(=O)N1CCCC1C(=O)Nc1cccc(Br)c1,345.99867544,1.8115999999999994,1,3,66.48,3,2,19,0.906980645602003,0,True
cpd_240000,CCn1c(=O)c2c(nc3n2CCCN3c2cccc(OC)c2)n(C)c1=O,355.164439532,1.4669999999999999,0,5,74.29,3,4,26,0.7112049900727826,0,True
cpd_355000,CC(=O)N1CCN(C(=O)CSc2nnc(C(C)C)n2C)CC1,325.157245976,0.7212999999999992,0,5,71.33000000000001,4,2,22,0.76300886367362,0,True
cpd_205000,Cc1nc2cc(F)ccc2n1C1CCN(C(=O)c2cccc(F)c2)CC1,355.149618668,4.100220000000003,0,2,38.13,2,4,26,0.6940969401462955,0,True
cpd_205000,Cc1nc2cc(F)ccc2n1C1CCN(C(=O)c2ccc(F)cc2)CC1,355.149618668,4.100220000000003,0,2,38.13,2,4,26,0.6940969401462955,0,True
cpd_320000,Cc1nc2cc(F)ccc2n1C1CCN(C(=O)c2ccccc2F)CC1,355.149618668,4.100220000000003,0,2,38.13,2,4,26,0.6940969401462955,0,True
cpd_615000,O=C(NC1CCN(S(=O)(=O)N2CCOCC2)CC1)N1CCOCC1,362.162390932,-0.9303999999999963,1,5,91.42,3,3,24,0.700398553600599,0,True
cpd_480000,CCN(CCn1cccn1)C(=O)C1CC(=O)N(CCN(C)C)C1,321.21647510400004,0.1417000000000015,0,4,61.68000000000001,8,2,23,0.6833371204841837,0,True
cpd_575000,O=C(Cc1ccc(S(=O)(=O)N2CCOCC2)s1)N1CCCCC1,358.10209918400005,1.3239999999999998,0,5,66.92,4,3,23,0.8142281932462846,0,True
cpd_75000,CC(C)C[C@@H](C(=O)N1CCOCC1)N1CCN(Cc2ccccc2)CC1,359.257277296,2.0776999999999997,0,4,36.02,6,3,26,0.779144440228332,1,True
cpd_435000,Cc1cc(=O)nc(SCC(=O)N2CCOCC2)n1-c1ccccc1,345.11471246800005,1.4918199999999995,0,5,64.43,4,3,24,0.6205091558807724,0,True
cpd_455000,Cc1cc(=O)n(-c2ccccc2)c(SCC(=O)N2CCOCC2)n1,345.11471246800005,1.49182,0,5,64.43,4,3,24,0.6205091558807723,0,True
cpd_5000,CCOC(=O)Cn1c(-c2ccccc2)nc2c(=O)n(C)c(=O)n(C)c21,342.132805056,0.6637999999999997,0,5,88.12,4,3,25,0.6502079638049564,0,True
cpd_560000,CCOC(=O)Cn1c(-c2ccccc2)nc2c1c(=O)n(C)c(=O)n2C,342.132805056,0.6638,0,5,88.12,4,3,25,0.6502079638049564,0,True
cpd_35000,CN(Cc1ccccc1)C(=O)CN1CCN(c2ccccc2Cl)CC1,357.160790068,3.1206000000000023,0,3,26.790000000000006,5,3,25,0.8222178315538838,0,True
cpd_40000,Cc1ccc(S(=O)(=O)N2CCN(C(=O)N3CCOCC3)CC2)cc1Cl,387.101954864,1.4069200000000002,0,4,70.16000000000001,2,3,25,0.7688523807175185,0,True
cpd_360000,Cc1cc(S(=O)(=O)N2CCN(C(=O)N3CCOCC3)CC2)ccc1Cl,387.101954864,1.4069200000000006,0,4,70.16000000000001,2,3,25,0.7688523807175185,0,True
cpd_445000,CC(=O)n1ccc2cc(S(=O)(=O)N3CCOCC3)ccc21,308.08307799199997,1.3223,0,4,68.61,2,3,21,0.8389332528241487,0,True
cpd_35000,CCN1C(=O)CCc2cc(S(=O)(=O)N3CCCCCC3)ccc21,336.150763628,2.5504000000000007,0,3,57.690000000000005,3,3,23,0.8521999825950657,0,True
cpd_50000,CCC(=O)N1CCc2cc(S(=O)(=O)N3CCCCCC3)ccc21,336.150763628,2.5504000000000007,0,3,57.690000000000005,3,3,23,0.8521999825950657,0,True
cpd_115000,CCC(=O)N1CCc2ccc(S(=O)(=O)N3CCCCCC3)cc21,336.150763628,2.5504000000000007,0,3,57.690000000000005,3,3,23,0.8521999825950657,0,True
cpd_170000,O=C(C1CCN(S(=O)(=O)/C=C/c2ccccc2)CC1)N1CCOCC1,364.14567824799997,1.5579000000000005,0,4,66.92,4,3,25,0.8131487158158014,0,True
cpd_465000,CC1=C(C(=O)N2CCC(N3CCN(c4ccccc4F)CC3)C2)OCCO1,375.19581991199993,1.8269,0,5,45.250000000000014,3,4,27,0.8066325344316323,0,True
cpd_550000,Cn1c(=O)c(F)cn(C2CCCCC2=O)c1=O,240.091020496,0.37029999999999985,0,3,61.07,1,2,17,0.712162922486333,0,True
cpd_220000,CN(Cc1ccccc1)C(=O)CN1C(=O)COc2ccc(Cl)cc21,344.09277008400005,2.724000000000001,0,3,49.85000000000001,4,3,24,0.8565469589318828,0,True
cpd_445000,FC(F)(F)c1nc2ccccc2n1CCN1CCOCC1,299.124546792,2.3872999999999998,0,3,30.290000000000003,3,3,21,0.8715622563644702,0,True
cpd_580000,CCN1CCN(S(=O)(=O)c2cc(F)ccc2OC)CC1,302.110041688,1.1604999999999999,0,4,49.85000000000001,4,2,20,0.8373461368042983,0,True
cpd_390000,CC1CCCCN1C(=O)Cn1cnc2cc(Cl)ccc2c1=O,319.10875449599996,2.4509000000000007,0,3,55.2,2,3,22,0.8540687265958691,0,True
cpd_435000,FC(F)(F)c1cc(C(F)(F)F)n2nc(Cc3ccccc3)cc2n1,345.07006660800005,4.357700000000002,0,2,30.19,2,3,24,0.6463202892862513,0,True
